都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号,,地域修正,～の有無,2018.01.10地名修正
宮崎県,小林市,農村総合整備,"撮影,写測","25000,,5000","131.0KM2,30.0KM2",小林市,パシフィック航業,"55.7.25,55.9.30",399,,,,
宮崎県,延岡市,道路台帳,"撮影,写測","4000,,500","33.8KM2,3.7KM2",延岡市,大成測量設計,"55.8.25,56.3.15",536,,,,
宮崎県,高千穂町,道路計画,撮影,8000,10.8KM2,九州地建延岡工事事務所,国際航業,"55.10.20,55.11.20",539,,,,
宮崎県,山田町,ダム計画,"撮影,写測","12500,,2500","16.0KM2,4.5KM2",九州農政局南九州地域総合開発調査事務所,アジア航測,"55.9.1,55.10.20",540,,,,
宮崎県,"都城市,三股町,山之口町,高城町",都市計画,写測,2500,105.0KM2,都城市,大成測量設計,"55.9.10,56.4.30",648,,,,
宮崎県,延岡市,ほ場整備,"撮影,写測","8000,,1000","13.0KM2,3.2KM2",宮崎県土地改良事業団体(連),大成測量設計,"55.9.20,55.12.10",653,,"地区削除,地名修正",,
宮崎県,高鍋町,道路台帳,"撮影,撮影,写測,写測","4000,,8000,,500,,1000","13.0KM2,43.5KM2,2.8KM2,12.0KM2",高鍋町,太平洋航業(株),"55.12.1,56.11.10",1017,,,,
宮崎県,西都市,ほ場整備,写測,1000,1.7KM2,宮崎県土地改良事業団体(連),東日本航空,"55.12.1,56.2.20",,,"地区削除,地名修正",,
宮崎県,宮崎市,都市計画,"撮影,写測新規,写測修正","12500,,2500,,2500","380.0KM2,41.7KM2,145.2KM2",宮崎市,パシフィック航業,"56.1.19,56.6.30",1097,写測修正,全域削除,,
宮崎県,都農町,道路台帳,"撮影,写測","8000,,1000","110.0KM2,17.6KM2",都農町,パシフィック航業,"56.1.16,57.1.31",1098,,,,
宮崎県,,港湾調査,写測,1000,58.8KM2,宮崎県,大成測量設計,"56.1.31,56.3.25",,,県削除,,
宮崎県,,河川改修,"撮影,撮影,撮影,写測","25000,,12500,,8000,,1000","68.8KM2,333.3KM2,41.6KM2,2.5KM2",九州地建宮崎工事事務所,パシフィック航業,"56.2.20,56.3.30",,,流域削除,,
宮崎県,えびの市,ほ場整備,"撮影,写測","8000,,1000","19.0KM2,4.0KM2",宮崎県土地改良事業団体(連),パシフィック航業,"56.2.20,56.3.20",1197,,,,
宮崎県,延岡市,ほ場整備,"撮影,写測","8000,,1000","8.7KM2,0.7KM2",宮崎県土地改良事業団体(連),大成測量設計,"56.2.20,56.3.20",1198,,地名修正,,
鹿児島県,菱刈町,ほ場整備,"撮影,写測","7000,,1000","41.0KM2,6.3KM2",菱刈町,アジア航測,"55.5.7,55.6.30",194,,,,
鹿児島県,"佐多町,根占町,田代町",農地開発,写測,5000,40.0KM2,九州農政局南九州地域総合開発調査(事),アジア航測,"55.5.20,55.7.28",,,,,
鹿児島県,隼人町,農村総合整備,"撮影,写測","20000,,5000","132.7KM2,68.5KM2",隼人町,アジア航測,"55.6.1,55.8.30",315,,地区削除,,
鹿児島県,阿久根市,農村総合モデル事業計画,"撮影,写測","20000,,5000","180.3KM2,119.2KM2",阿久根市,アジア航測,"55.6.1,55.8.10",319,,,,
鹿児島県,"志布志町,松山町",土地整備,写測,1000,4.5KM2,鹿児島県大隅耕地事務所,パシフィック航業,"55.6.30,55.7.30",,,郡削除,,
鹿児島県,"徳之島町,伊仙町,天城町",農地開発,"撮影,写測","25000,,5000","232.6KM2,27.0KM2",鹿児島県徳之島土地改良出張所,アジア航測,"55.7.10,55.9.30",394,,島→町,,
鹿児島県,"大隅町,輝北町,末吉町",土地改良,"撮影,写測","20000,,5000","168.5KM2,97.1KM2",鹿児島県大隅耕地事務所,"国際航業,アジア航測,パシフィック航業","55.7.31,55.10.28",532,,測量地域修正,,
鹿児島県,鹿屋市,河川改修,写測,2500,6.2KM2,九州地建大隅工事事務所,パシフィック航業,"55.8.13,56.1.26",534,,,,
鹿児島県,名瀬市,都市計画,"撮影,写測","12500,,2500","51.3KM2,11.5KM2",名瀬市,国際航業,"55.8.25,55.10.30",538,,測量地域修正,,
鹿児島県,,図根測量,図根,,55.0km,熊本営林局,九州測量設計,"55.10.20,56.2.28",,,管内削除,,
鹿児島県,鹿児島市,空中写真,"撮影,撮影,撮影","4000,,8000,,10000","7.1KM2,5.3KM2,83.3KM2",九州地建大隅工事事務所,東洋航空事業,"55.9.30,56.3.5",818,,桜島→市,,
鹿児島県,大口市,ほ場整備,"撮影,写測","7000,,1000","10.7KM2,1.2KM2",大口市,アジア航測,"55.11.14,56.3.20",866,,,,
鹿児島県,,河川台帳,"撮影,写測","15000,,2500","201.0KM2,16.7KM2",鹿児島県,"国際航業,大成測量設計","55.11.25,56.3.30",873,,県削除,,
鹿児島県,"鹿児島市,桜島町,三島村",道路台帳,"撮影,写測","8000,,1000","816.0KM2,13.9KM2",鹿児島県鹿児島土木事務所,"アジア航測,パシフィック航業,国際航業","55.11.27,56.3.20",876,,,,
鹿児島県,大口市,道路台帳,"撮影,写測","8000,,1000","372.0KM2,20.4KM2",大口市,国際航業,"55.11.27,57.3.25",1012,,,,
鹿児島県,,河川台帳,"撮影,撮影","4000,,12500","5.3KM2,193.0KM2",九州地建大隅工事事務所,東日本航空,"55.11.19,56.2.5",1014,,河,,
鹿児島県,垂水市,道路計画,写測,1000,1.0KM2,九州地建大隅工事事務所,東日本航空,"55.12.22,56.3.10",,,,,
鹿児島県,大根占町,道路台帳,"撮影,写測","8000,,1000","86.0KM2,7.2KM2",大根占町,パシフィック航業,"55.1.10,57.4.30",1089,,,,
鹿児島県,根占町,道路台帳,"撮影,写測","8000,,1000","90.0KM2,6.2KM2",根占町,パシフィック航業,"56.1.10,57.4.30",1090,,,,
鹿児島県,田代町,道路台帳,"撮影,写測","8000,,1000","131.9KM2,2.3KM2",田代町,東洋航空事業,"55.12.30,56.12.20",1092,,全域削除,,
鹿児島県,国分市,道路台帳,"撮影,撮影,写測,写測","4000,,8000,,500,,1000","43.0KM2,78.0KM2,9.4KM2,10.8KM2",国分市,国際航業,"56.2.1,58.4.25",1101,,,,
鹿児島県,"鹿屋市,東串良町,錦江町,南大隅町,肝付町",図根測量,図根,,20point,熊本営林局,東測測量(株),"56.2.12,56.3.25",,,郡展開,,
鹿児島県,,河川改修,写測,2500,21.3KM2,九州地建大隅工事事務所,"アジア航測,東日本航空,パシフィック航業","56.1.31,56.3.30",1192,,河,,
沖縄県,下地町,道路台帳,"撮影,写測","4000,,500","23.2KM2,2.6KM2",下地町,与那嶺測量,"55.4.14,56.2.28",,,,,
沖縄県,北中城村,都市計画,"撮影,写測","8000,,1000","5.0KM2,5.0KM2",北中城村,パシフィック航業,"55.4.20,55.7.30",37,,,,
沖縄県,国頭村,道路台帳,"撮影,写測","8000,,1000","194.5KM2,3.0KM2",国頭村,大東航業,"55.6.15,56.2.28",286,,全域削除,,
沖縄県,石垣市,空港調査,平板,500,2.8KM2,沖縄県,大富建設コンサルタント(株),"55.8.15,56.3.31",,,地名修正,,
沖縄県,名護市,地形図作成,"撮影,写測","8000,,1000","25.6KM2,8.0KM2",名護市,(株)大洋土木コンサルタント,"55.8.18,56.1.31",1201,,,,
沖縄県,具志頭村,道路台帳,"撮影,写測","4000,,500","13.3KM2,2.0KM2",具志頭村,(株)与那嶺測量設計,"55.9.24,55.10.31",,,,,
沖縄県,浦添市,道路台帳,写測,500,8.2KM2,浦添市,玉野測量設計,"55.11.1,56.10.15",,,,,
沖縄県,那覇市,"(区画整理),都市計画",平板,500,0.7KM2,那覇市建設部区画整理課,玉野測量設計,"55.9.30,56.3.20",,,地名修正,,
沖縄県,金武町,河川計画,写測,1000,0.8KM2,沖縄県土木建築部河川課,(株)三協土木設計,"55.12.2,56.2.10",,,地内削除,,
沖縄県,座間味村,ダム計画,平板,500,0.2KM2,沖縄県土木建築部河川課,国建設計工務(株),"55.12.15,56.2.29",,,郡削除,,
沖縄県,恩納村,境界測定,平板,1000,0.6KM2,那覇防衛施設局,(株)アジア測量,"55.12.17,56.3.31",,,郡削除,,
沖縄県,"名護市,金武町,宜野座村,恩納村",境界測定,平板,1000,21.0KM2,那覇防衛施設局,内外エンジニアリング,"55.12.17,56.3.31",,,,,地名修正
沖縄県,国頭村,河川台帳,"撮影,写測","8000,,1000","11.0KM2,1.2KM2",沖縄県,(株)大洋土木コンサルタント,"55.12.22,56.1.22",1211,,,,
沖縄県,竹富町,港湾隣接地域指定図書作成,平板,500,0.2KM2,沖縄県土木建築部港湾課,徳田土木設計事務所,"55.12.28,56.2.28",,,島→町,,
沖縄県,佐敷町,道路計画,"撮影,写測","8000,,1000","9.0KM2,0.9KM2",南部国道事務所,国際航業,"56.1.5,56.3.30",,,地名修正,,
沖縄県,豊見城村,道路台帳,平板,500,11.1KM2,豊見城村,合資会社南西測量設計,"55.12.1,56.3.30",,,,,
沖縄県,豊見城村,道路台帳,平板,500,6.2KM2,豊見城村,(株)沖縄土木設計コンサルタント,"55.12.1,56.3.30",,,,,
